epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.05820996851968756,0.001,0.1958761,0.24126741,0.02505994401872158,0.14236389,0.15830334
1,0.017186836136327897,0.001,0.11140695,0.13109858,0.04153823480010033,0.17165722,0.2038093
2,0.012808975334106836,0.001,0.08625511,0.11317674,0.020716926082968712,0.108829685,0.14393376
3,0.00674088017909788,0.001,0.06605634,0.082102865,0.007568532135337591,0.06776315,0.08699731
4,0.00540786504948261,0.001,0.05911685,0.07353819,0.014427166432142258,0.09313574,0.12011314
5,0.004439634926570943,0.001,0.050700217,0.06663059,0.00633222097530961,0.058796063,0.079575256
6,0.0026670951379328747,0.001,0.041032832,0.051643927,0.008229161612689495,0.067652635,0.09071472
7,0.0020817163429014663,0.001,0.036004722,0.045625832,0.008045886643230915,0.06524603,0.089698866
8,0.002142861432006149,0.001,0.03663609,0.046291053,0.01192823238670826,0.080954544,0.109216444
9,0.0020433236539173917,0.001,0.03558885,0.04520314,0.007694833446294069,0.06377211,0.0877202
10,0.0019087555616551588,0.001,0.03452543,0.04368931,0.008418235927820206,0.06807347,0.09175094
11,0.001841184242348733,0.001,0.034054603,0.042909022,0.006735531147569418,0.05974729,0.08207028
12,0.0018343365793238313,0.001,0.03405241,0.042829152,0.007890059612691402,0.06567677,0.08882601
13,0.0018227067113467687,0.001,0.03387593,0.04269317,0.007218715734779835,0.0617437,0.08496302
14,0.0017841500878251907,0.001,0.033581633,0.0422392,0.008436993695795536,0.06733768,0.09185311
15,0.0017853544194629475,0.001,0.033514448,0.042253453,0.007890256121754646,0.06457989,0.08882711
16,0.0017748439917020023,0.001,0.033375587,0.0421289,0.007792654447257519,0.06411144,0.088276014
17,0.0017663067566948743,0.001,0.033424724,0.04202745,0.0077913012355566025,0.064117074,0.08826835
18,0.0017453169632620927,0.001,0.033186585,0.041776992,0.007892517372965813,0.06459933,0.088839844
19,0.0017349130018850807,0.001,0.033102877,0.04165229,0.007722238544374704,0.06382324,0.08787627
20,0.0017232090171869737,0.001,0.033004977,0.04151155,0.00802035816013813,0.0651548,0.089556456
21,0.0017174512987890524,0.001,0.03292288,0.04144214,0.007751120254397392,0.06375183,0.08804045
22,0.001704595951050294,0.001,0.03280787,0.04128675,0.008291126228868961,0.06610795,0.091055624
23,0.0016945725208260445,0.001,0.03263802,0.041165184,0.007738598622381687,0.063540705,0.0879693
24,0.001688662601293047,0.001,0.03267203,0.04109334,0.007831954397261143,0.06397345,0.08849833
25,0.001670249417697139,0.001,0.03252661,0.040868685,0.007902984507381916,0.06456739,0.08889873
26,0.001662570647347751,0.001,0.032457218,0.040774632,0.007172129116952419,0.061149716,0.084688425
27,0.001640655701405886,0.001,0.032270484,0.040505007,0.00801942776888609,0.06499124,0.089551255
28,0.0016349740011970906,0.001,0.03213399,0.04043481,0.007656138855963945,0.06308609,0.087499365
29,0.0016155350277628998,0.001,0.031916898,0.040193718,0.007273835130035877,0.06145062,0.08528678
30,0.0016039974889005707,0.001,0.0317902,0.040049937,0.0068303910084068775,0.059488453,0.082646176
31,0.0016181079566938187,0.001,0.03207367,0.04022571,0.008192235603928566,0.06604445,0.09051097
32,0.001597427611122037,0.001,0.031778708,0.03996783,0.007741906680166721,0.06398537,0.08798811
33,0.0016044165234183692,0.001,0.031830043,0.040055167,0.006553055718541145,0.05836796,0.080950946
34,0.0015607848925495475,0.001,0.03142064,0.03950677,0.006629288196563721,0.05866915,0.081420444
35,0.001526055729198905,0.001,0.03113274,0.03906476,0.00712652038782835,0.060927756,0.08441872
36,0.001495626980295943,0.001,0.03082062,0.038673334,0.006415725219994783,0.05784557,0.08009822
37,0.0014859222651698418,0.001,0.030780338,0.03854766,0.0059446897357702255,0.055785727,0.07710181
38,0.0014624277256612293,0.001,0.030569075,0.038241703,0.006222281139343977,0.057263285,0.078881435
39,0.0014442734053567202,0.001,0.030347994,0.038003597,0.006760551128536463,0.059684128,0.08222257
40,0.0014215497409973633,0.001,0.030056562,0.037703443,0.0054217115975916386,0.05379988,0.07363227
41,0.0014623861340014456,0.001,0.03046187,0.03824116,0.004847689997404814,0.051575527,0.069625355
42,0.001479125689541032,0.001,0.030536054,0.038459405,0.004805566743016243,0.051313076,0.0693222
43,0.001396738690613749,0.001,0.029691497,0.037372965,0.004831800702959299,0.05163452,0.06951115
44,0.001437813226853574,0.001,0.030075427,0.037918508,0.00473581301048398,0.050896823,0.06881724
