epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.05981051434734986,0.001,0.2175771,0.24456188,0.014743468724191189,0.10968538,0.121422686
1,0.012965968939708724,0.001,0.092569724,0.11386821,0.020129766315221786,0.1367426,0.14187941
2,0.013518994537630356,0.001,0.10242379,0.11627121,0.001899946597404778,0.036790963,0.043588378
3,0.006888474366259238,0.001,0.06852968,0.08299683,0.005506338085979223,0.061107915,0.074204706
4,0.009966350818949294,0.001,0.083465986,0.09983161,0.002680428558960557,0.042754438,0.051772855
5,0.005503633962737506,0.001,0.061317075,0.07418648,0.0034005106426775455,0.04827641,0.0583139
6,0.005472969033277231,0.001,0.059324842,0.07397952,0.005139953922480345,0.061759956,0.07169347
7,0.004935482329123902,0.001,0.05587782,0.07025299,0.0017720699543133378,0.034408107,0.042095963
8,0.0035121576207124876,0.001,0.048514247,0.05926346,0.0018264787504449487,0.035629965,0.042737324
9,0.003823306073214468,0.001,0.05136574,0.061832886,0.0014368178090080619,0.03169639,0.03790538
10,0.002397533703357403,0.001,0.03928479,0.048964616,0.0020888596773147583,0.038209666,0.045704044
11,0.002480004923546426,0.001,0.03895314,0.04979965,0.0019167513819411397,0.037039217,0.043780718
12,0.001903676945133977,0.001,0.03327635,0.043631148,0.001498538302257657,0.03089578,0.03871096
13,0.0022037612948019427,0.001,0.037475925,0.04694424,0.001512044225819409,0.030996718,0.038885012
14,0.0019646216809711126,0.001,0.034414567,0.04432405,0.0017313762800768018,0.035178527,0.04160981
15,0.0020882343738350528,0.001,0.03479932,0.045697205,0.0014449885347858071,0.031512924,0.038013004
16,0.0018596957923485325,0.001,0.03326707,0.04312419,0.001406830851919949,0.03008315,0.037507743
17,0.0018803533323411277,0.001,0.033919085,0.043363042,0.0013490297133103013,0.030506212,0.03672914
18,0.0017606207375701834,0.001,0.03217823,0.04195975,0.00153125892393291,0.033055015,0.039131302
19,0.0017975142858737215,0.001,0.032473546,0.0423971,0.0013059662887826562,0.03003686,0.036138155
20,0.0017635575645298975,0.001,0.032831043,0.041994732,0.0012772479094564915,0.029479424,0.035738606
21,0.001749389775862665,0.001,0.03265074,0.041825708,0.0013617775402963161,0.030891819,0.03690227
22,0.0017432161035371037,0.001,0.032075286,0.04175184,0.0013709880877286196,0.031026589,0.037026856
23,0.0017018149488954002,0.001,0.031871803,0.04125306,0.0012773562921211123,0.029359434,0.035740122
24,0.0017228688085957644,0.001,0.032403503,0.041507456,0.0012863654410466552,0.029525978,0.035865936
25,0.001696591074086794,0.001,0.031781267,0.041189697,0.001379745895974338,0.03109378,0.03714493
26,0.0016985195758378428,0.001,0.031625852,0.0412131,0.001290208543650806,0.029625438,0.035919473
27,0.0016756311819483203,0.001,0.03171442,0.040934473,0.0012727535795420408,0.029359335,0.03567567
28,0.0016631900518847588,0.001,0.031624604,0.040782228,0.0013055236777290702,0.030068038,0.03613203
29,0.0016583425104019518,0.001,0.03139414,0.040722754,0.0012813280336558819,0.02971707,0.035795644
30,0.0016460355340774644,0.001,0.031420864,0.04057136,0.001246919622644782,0.029109696,0.035311747
31,0.0016382017337475557,0.001,0.031426467,0.040474705,0.0012707271380349994,0.029626649,0.03564726
32,0.0016304058264712956,0.001,0.031185124,0.040378284,0.0012705971021205187,0.029651774,0.035645436
33,0.0016194129394411516,0.001,0.031117288,0.04024193,0.0012334247585386038,0.028968465,0.03512015
34,0.001612219844061907,0.001,0.031148816,0.040152457,0.0012326166033744812,0.02900249,0.03510864
35,0.0015995233988976526,0.001,0.03098941,0.039994042,0.0012516769347712398,0.02941224,0.035379045
36,0.0015960927592524896,0.001,0.030873647,0.03995113,0.0012198128970339894,0.02886079,0.03492582
37,0.001579695636144317,0.001,0.030842349,0.039745383,0.0011996260145679116,0.028480886,0.03463562
38,0.0015718274668404901,0.001,0.030780988,0.03964628,0.0012100717285647988,0.028784847,0.034786087
39,0.0015597389246726889,0.001,0.030592857,0.03949353,0.0011975764064118266,0.028584087,0.034606017
40,0.001548156656083304,0.001,0.030504812,0.039346624,0.0011897517833858728,0.028477862,0.03449278
41,0.0015375917295012524,0.001,0.03037089,0.039212137,0.0011839844519272447,0.028429165,0.034409076
42,0.0015270208234292354,0.001,0.030271683,0.039077114,0.0011657869908958673,0.028126508,0.034143623
43,0.0015176403887217898,0.001,0.030233685,0.038956903,0.0011507095769047737,0.027867662,0.03392211
44,0.001503966383702979,0.001,0.030079551,0.038781006,0.0011575232492759824,0.028116968,0.034022395
45,0.001498926487055129,0.001,0.03007906,0.03871597,0.0011439427034929395,0.027925063,0.033822224
46,0.001484939054313081,0.001,0.029855084,0.038534906,0.001141945249401033,0.02798286,0.033792682
47,0.0014684410836489183,0.001,0.029784631,0.038320243,0.001098386594094336,0.027039118,0.033141915
48,0.0014611686368429407,0.001,0.029794589,0.038225237,0.001117202453315258,0.027673617,0.03342458
49,0.001438482666663204,0.001,0.029454522,0.037927333,0.0010839515598490834,0.02699231,0.03292342
50,0.0014332456726405566,0.001,0.029510137,0.037858233,0.001102170324884355,0.02751427,0.03319895
51,0.0014262211310599562,0.001,0.029366061,0.037765343,0.0010788521030917764,0.027115095,0.032845885
52,0.0014042136748018514,0.001,0.029143546,0.037472837,0.001046190271154046,0.026362637,0.032344863
53,0.0013879292384295938,0.001,0.029011669,0.037254922,0.0010949475690722466,0.027583076,0.03308999
54,0.0013700655346035148,0.001,0.02876484,0.037014395,0.0010194939095526934,0.025934787,0.031929515
55,0.0013676991881467772,0.001,0.028845012,0.036982417,0.0010776009876281023,0.027401017,0.032826833
56,0.0013662017630691075,0.001,0.028731477,0.036962166,0.000998864183202386,0.025768436,0.03160481
57,0.0013606516250131999,0.001,0.028812125,0.036887012,0.0010361580643802881,0.026777511,0.03218941
58,0.0013379892306730106,0.001,0.028471103,0.036578536,0.0009784112917259336,0.025678415,0.031279568
59,0.0013216148048116275,0.001,0.02837279,0.03635402,0.0009863743325695395,0.026021076,0.031406596
60,0.0012994392993400342,0.001,0.028028283,0.036047734,0.000954099406953901,0.025388246,0.0308885
61,0.0012835108512241533,0.001,0.027919969,0.03582612,0.0009652930893935263,0.025766665,0.031069167
62,0.0012522973387424465,0.001,0.027567398,0.035387814,0.0009448614437133074,0.025424553,0.030738598
63,0.00123738572893945,0.001,0.027394025,0.035176493,0.0009443338494747877,0.02552133,0.030730015
64,0.0012219536792295938,0.001,0.027220963,0.034956455,0.0009300409583374858,0.02534595,0.030496573
65,0.0012083790239549505,0.001,0.0270646,0.034761745,0.000898334663361311,0.024676085,0.029972231
66,0.001197122356639897,0.001,0.026933301,0.034599453,0.0009637209586799145,0.026106168,0.031043855
