epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.08256936073303223,0.001,0.23883328,0.28734884,0.05272938683629036,0.2079169,0.2296288
1,0.06332038342952728,0.001,0.20103015,0.25163543,0.033713165670633316,0.15963921,0.18361145
2,0.04375641793012619,0.001,0.15604523,0.20918036,0.015316950157284737,0.09738798,0.12376167
3,0.024725819006562233,0.001,0.11287479,0.15724446,0.005190041847527027,0.061566584,0.07204194
4,0.013967088423669338,0.001,0.099539585,0.118182436,0.019292045384645462,0.12462684,0.13889581
5,0.02764907293021679,0.001,0.14617498,0.1662801,0.018622251227498055,0.12204361,0.13646337
6,0.02686089277267456,0.001,0.14402252,0.16389292,0.009466595947742462,0.08366065,0.09729643
7,0.017764881253242493,0.001,0.11540065,0.13328496,0.005256159231066704,0.06295075,0.07249937
8,0.013723421841859818,0.001,0.09991748,0.117147006,0.006106268614530563,0.06185562,0.07814262
9,0.014756554737687111,0.001,0.098495856,0.12147656,0.008542469702661037,0.0709853,0.09242548
10,0.017316879704594612,0.001,0.10136626,0.13159361,0.010323571041226387,0.078267224,0.101604976
11,0.01913759671151638,0.001,0.10350024,0.1383387,0.010719588957726955,0.07992237,0.10353545
12,0.019491951912641525,0.001,0.10377509,0.13961358,0.009834527038037777,0.07628758,0.09916919
13,0.018496187403798103,0.001,0.10222979,0.1360007,0.008145696483552456,0.06926344,0.09025351
14,0.016641313210129738,0.001,0.09949399,0.12900122,0.006303299684077501,0.062038038,0.07939332
15,0.01459251344203949,0.001,0.096555166,0.120799474,0.005012669134885073,0.05842321,0.07080021
16,0.013073330745100975,0.001,0.09439576,0.114338666,0.004825097508728504,0.06004384,0.069462925
17,0.012657888233661652,0.001,0.09506788,0.11250728,0.005742167588323355,0.065090865,0.07577709
18,0.01337334793061018,0.001,0.09820869,0.115643196,0.006913834251463413,0.07120096,0.08314947
19,0.014390056021511555,0.001,0.10215117,0.11995856,0.007185719441622496,0.07258234,0.08476862
20,0.014556625857949257,0.001,0.102730975,0.12065084,0.006290880497545004,0.06784452,0.079315074
21,0.013589754700660706,0.001,0.09846952,0.11657511,0.005014307796955109,0.060563024,0.07081178
22,0.012253469787538052,0.001,0.09245534,0.11069539,0.0042157829739153385,0.055660397,0.06492906
23,0.011393473483622074,0.001,0.08865423,0.106740214,0.0041476828046143055,0.05339518,0.064402506
24,0.011253587901592255,0.001,0.08661171,0.10608293,0.004534674808382988,0.053856693,0.067339994
25,0.011552074924111366,0.001,0.08570017,0.10748058,0.004943858832120895,0.055011638,0.07031258
26,0.011853091418743134,0.001,0.08511183,0.10887191,0.005056287627667189,0.05530197,0.07110758
