epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.12741409511226578,0.001,0.3114076,0.35695112,0.3022489547729492,0.5331059,0.5497717
1,0.06821370335724271,0.001,0.21265787,0.26117754,0.07462164014577866,0.24459536,0.2731696
2,0.019326929236108414,0.001,0.11059967,0.13902132,0.030159857124090195,0.13710861,0.17366594
3,0.033675090224438826,0.001,0.16007467,0.18350774,0.024442125111818314,0.1342896,0.15633978
4,0.013629229042203974,0.001,0.095173575,0.11674429,0.08364646136760712,0.2627506,0.28921697
5,0.021260781830822754,0.001,0.10883116,0.14581077,0.10234726965427399,0.29615352,0.3199176
6,0.02290046799159803,0.001,0.11251414,0.15132901,0.07510193437337875,0.24715103,0.27404732
7,0.01671507800635088,0.001,0.09807563,0.12928681,0.036206915974617004,0.16459896,0.19028115
8,0.012959372133451722,0.001,0.09365939,0.11383924,0.015601934865117073,0.10247379,0.1249077
9,0.015555604917127128,0.001,0.106909595,0.124722116,0.013595666736364365,0.09280036,0.11660046
10,0.015093579019183411,0.001,0.10552431,0.12285593,0.019216304644942284,0.11800983,0.13862288
11,0.011660763076967222,0.001,0.09018933,0.10798501,0.03241947293281555,0.15638281,0.18005408
12,0.011832186799047956,0.001,0.08593943,0.108775854,0.03953270986676216,0.17438346,0.19882834
13,0.012335242439367775,0.001,0.08548133,0.111064136,0.031830545514822006,0.15586399,0.17841117
14,0.010902734783048497,0.001,0.08159122,0.10441616,0.017785387113690376,0.11317175,0.13336186
15,0.00915661947168987,0.001,0.07820369,0.09569023,0.012328916229307652,0.08875238,0.11103565
16,0.00978442585746246,0.001,0.08271912,0.098916255,0.013632803224027157,0.08993179,0.1167596
17,0.009388249469599081,0.001,0.08044233,0.096892975,0.012370613403618336,0.08966169,0.11122326
18,0.00828025790200046,0.001,0.07394516,0.09099592,0.013870924711227417,0.09719619,0.11777489
19,0.008624977938369076,0.001,0.07343893,0.092870764,0.013383496552705765,0.09539106,0.115687065
20,0.008458648852702049,0.001,0.07289474,0.09197091,0.012999553233385086,0.08961484,0.11401559
21,0.008030833484975708,0.001,0.07258172,0.08961492,0.01847057044506073,0.10199931,0.13590647
22,0.008240255911826767,0.001,0.07371364,0.090775855,0.01712597720324993,0.09824965,0.13086626
23,0.007879773806447565,0.001,0.072170526,0.088768095,0.012955191545188427,0.08853585,0.11382087
24,0.007747222746015306,0.001,0.07093812,0.088018306,0.01203362736850977,0.08709728,0.10969789
25,0.0077174728352207966,0.001,0.070610754,0.08784915,0.01231648214161396,0.08619525,0.11097965
26,0.007456073823303907,0.001,0.07028998,0.086348556,0.013936108909547329,0.08897788,0.1180513
27,0.007330187425989751,0.001,0.07010321,0.085616514,0.012482574209570885,0.08511174,0.11172544
28,0.007118497926328904,0.001,0.06914473,0.084371194,0.010876786895096302,0.081608795,0.104291834
29,0.007001852629988214,0.001,0.06824698,0.083677076,0.010453026741743088,0.0813831,0.10224005
30,0.0069601013645956,0.001,0.06787114,0.08342722,0.010161304846405983,0.07949443,0.1008033
31,0.006804237449130973,0.001,0.06756489,0.0824878,0.010129808448255062,0.0780869,0.10064695
32,0.006704325688929609,0.001,0.06742835,0.08187995,0.009918390773236752,0.077104084,0.09959112
33,0.006615219219821961,0.001,0.067000635,0.081333995,0.009516374208033085,0.07591058,0.097551905
34,0.006484836079646457,0.001,0.06622851,0.08052848,0.009297269396483898,0.07520489,0.09642235
35,0.006391579603290139,0.001,0.06559946,0.07994735,0.009157913736999035,0.07426992,0.095696986
36,0.006286623667375017,0.001,0.06512619,0.07928823,0.009146545082330704,0.07359117,0.095637575
37,0.006174253271526354,0.001,0.06462537,0.078576416,0.00906754657626152,0.072905146,0.095223665
38,0.006077586374044667,0.001,0.0641047,0.077958874,0.00897216610610485,0.07214185,0.09472152
39,0.005987584451046973,0.001,0.063540764,0.07737949,0.00878563616424799,0.07114496,0.093731724
40,0.005921778788055261,0.001,0.063105054,0.07695309,0.008820240385830402,0.07078704,0.09391613
41,0.005840678527813596,0.001,0.06276081,0.07642433,0.008541984483599663,0.06954254,0.09242286
42,0.005802395163021795,0.001,0.062336918,0.076173455,0.00833768118172884,0.06880103,0.0913109
43,0.005690257409110186,0.001,0.0618465,0.0754338,0.008760880678892136,0.06927502,0.09359957
44,0.005669179409675753,0.001,0.06190419,0.07529395,0.008089656010270119,0.06740066,0.089942515
45,0.005589893027247597,0.001,0.061232302,0.074765585,0.00799234863370657,0.06849498,0.089399934
46,0.005543269249205438,0.001,0.060872193,0.07445313,0.007932051084935665,0.066007584,0.089062065
47,0.005492644554894325,0.001,0.060986865,0.07411238,0.007691125851124525,0.06535955,0.08769906
48,0.005393131582246243,0.001,0.06033263,0.073437944,0.0078057702630758286,0.06851219,0.08835027
49,0.005402562496528758,0.001,0.059912,0.07350212,0.007480347063392401,0.065405324,0.086489
50,0.005353859680148643,0.001,0.060147364,0.07317007,0.007517470512539148,0.06380686,0.086703345
51,0.005300587612061059,0.001,0.0596915,0.07280514,0.0073627266101539135,0.065331295,0.08580633
52,0.005222902668215982,0.001,0.059219334,0.072269656,0.007371545769274235,0.06307102,0.085857704
53,0.0051302000607171844,0.001,0.058931466,0.07162542,0.007188566494733095,0.06400513,0.08478542
54,0.0050826271511925135,0.001,0.05842267,0.07129255,0.007112776394933462,0.063688695,0.08433728
55,0.005024542106277752,0.001,0.058103297,0.070884004,0.007168645970523357,0.062204298,0.084667854
56,0.004968145031912677,0.001,0.058044225,0.07048507,0.007193990983068943,0.062344257,0.084817395
57,0.004925715820852742,0.001,0.057829365,0.07018344,0.006856466643512249,0.061738007,0.082803786
58,0.004888462073683596,0.001,0.05731973,0.06991754,0.006764769554138184,0.06185146,0.08224822
59,0.00481816916365767,0.001,0.05695151,0.06941303,0.007112858351320028,0.062460747,0.08433776
60,0.004781305169990826,0.001,0.057023026,0.06914698,0.00658396678045392,0.060753163,0.08114164
61,0.0047043778903613645,0.001,0.05639259,0.068588465,0.006496646907180548,0.060532976,0.08060178
62,0.0046368397420429855,0.001,0.056063518,0.06809434,0.0067969271913170815,0.06164922,0.082443476
63,0.004610440674370001,0.001,0.056086306,0.067900226,0.006442044861614704,0.060345583,0.08026235
64,0.004542071331754167,0.001,0.055547923,0.06739489,0.006277024745941162,0.059845768,0.07922768
65,0.004483430890568462,0.001,0.055157576,0.06695843,0.00654583377763629,0.061039265,0.080906324
66,0.00447494234097178,0.001,0.055247728,0.06689501,0.006147556938230991,0.059474204,0.07840636
67,0.004365337523604001,0.001,0.05442154,0.0660707,0.006112081464380026,0.05961521,0.0781798
68,0.0043572030247758554,0.001,0.054266628,0.06600911,0.006715663243085146,0.06225745,0.08194915
69,0.004343190769908042,0.001,0.054429695,0.06590289,0.006085700821131468,0.059448265,0.0780109
70,0.0042292659278599385,0.001,0.053451534,0.06503281,0.0058823237195611,0.0588476,0.07669631
71,0.004192325096195553,0.001,0.053215683,0.06474817,0.006650933530181646,0.06252418,0.08155326
72,0.004166030561433788,0.001,0.053319048,0.06454479,0.005886011756956577,0.058824237,0.07672035
73,0.004056898523477285,0.001,0.05246454,0.06369379,0.006009909324347973,0.059496947,0.077523604
74,0.004006677339657146,0.001,0.052238047,0.06329832,0.006030275486409664,0.05974785,0.077654846
75,0.003945108926583068,0.001,0.051635843,0.0628101,0.005775318015366793,0.058412723,0.07599551
76,0.0039031307847950613,0.001,0.051375747,0.062475044,0.0061196391470730305,0.060522668,0.07822812
77,0.0038434679065503545,0.001,0.05093349,0.061995707,0.005828048102557659,0.05902573,0.07634165
78,0.003803103407389785,0.001,0.050593637,0.06166931,0.006089424714446068,0.060632788,0.078034766
79,0.003729740552619739,0.001,0.05006208,0.0610716,0.005817263387143612,0.05921257,0.07627099
80,0.0036819716005256405,0.001,0.049652662,0.060679253,0.0063192653469741344,0.062426925,0.079493806
81,0.0036184852326752817,0.001,0.049244877,0.060153846,0.005712332669645548,0.058867805,0.07557998
82,0.00358353811482698,0.001,0.048919167,0.059862662,0.0064907800406217575,0.063704275,0.08056538
83,0.0035125926557120217,0.001,0.048382066,0.05926713,0.005741553381085396,0.05945382,0.07577304
84,0.003486125215475089,0.001,0.04805158,0.05904342,0.006065440829843283,0.061517544,0.07788094
85,0.0034250849444436905,0.001,0.04760521,0.058524225,0.007315415423363447,0.06833455,0.0855302
86,0.0034163537689432485,0.001,0.04756069,0.058449585,0.007424059323966503,0.06897948,0.086162984
87,0.003336206840293502,0.001,0.046945862,0.057759907,0.005090694408863783,0.055206265,0.0713491
88,0.0034340125951511924,0.001,0.047492877,0.058600448,0.0063124652951955795,0.063052304,0.079451025
89,0.003198052013594839,0.001,0.045974307,0.05655132,0.005335434805601835,0.05718879,0.07304406
90,0.0031834528226454225,0.001,0.04584759,0.056422096,0.005729434080421925,0.05954569,0.075693026
91,0.0031037550248623038,0.001,0.045183707,0.055711355,0.006362950429320335,0.06319778,0.07976811
92,0.0032068414003638213,0.001,0.04579419,0.05662898,0.006172703113406897,0.062320627,0.07856655
93,0.003703016359847443,0.001,0.04914274,0.060852416,0.010680881328880787,0.084744915,0.10334835
94,0.0033795985954350773,0.001,0.04716135,0.058134314,0.004623944405466318,0.05254652,0.067999594
95,0.0031723715437085537,0.001,0.04555313,0.05632381,0.006181752774864435,0.062048748,0.07862412
96,0.0029938337248799985,0.001,0.044139866,0.054715935,0.004585361108183861,0.052343108,0.067715295
97,0.0030023129812316333,0.001,0.044340722,0.054793365,0.005316565278917551,0.05705861,0.07291478
98,0.0028979378686918122,0.001,0.043580994,0.053832497,0.0052324202843010426,0.05647438,0.07233547
99,0.00286923769469616,0.001,0.04333976,0.053565267,0.005342887714505196,0.057056274,0.07309506
100,0.0028235238637659738,0.001,0.04287847,0.05313684,0.005460499785840511,0.05767939,0.07389519
101,0.0027928551369267867,0.001,0.042832103,0.05284747,0.004964806139469147,0.054697767,0.07046138
102,0.0028645763169814244,0.001,0.0432263,0.053521734,0.008775491267442703,0.075619556,0.093677595
103,0.0029293369161602248,0.001,0.043671474,0.05412335,0.004313204903155565,0.050446708,0.065675
104,0.0028172348061503223,0.001,0.042711478,0.05307763,0.009223821572959423,0.07800641,0.096040726
105,0.0029544428460459814,0.001,0.043589078,0.054354787,0.004264954477548599,0.050245285,0.06530662
106,0.002808239116445539,0.001,0.042792533,0.052992817,0.00706816092133522,0.06675083,0.08407236
107,0.0027844490843055786,0.001,0.04266493,0.05276788,0.004203437361866236,0.04982053,0.064833924
108,0.002738542121327765,0.001,0.04221835,0.05233108,0.005545149557292461,0.05800523,0.07446576
109,0.002724378098899119,0.001,0.042277865,0.052195575,0.005400131456553936,0.057148878,0.07348558
110,0.002570329789578453,0.001,0.041002598,0.05069842,0.0051264516077935696,0.055617195,0.071599245
111,0.002539195915399934,0.001,0.040714763,0.050390437,0.004700820427387953,0.053343035,0.06856253
112,0.00255985965861254,0.001,0.04099555,0.050595056,0.0043002027086913586,0.05084403,0.06557593
113,0.0025168477781827387,0.001,0.040461272,0.050168194,0.005275738425552845,0.056573786,0.07263428
114,0.0024729928934749067,0.001,0.04023699,0.0497292,0.004960873629897833,0.05477085,0.07043347
115,0.0024506841984347698,0.001,0.040042337,0.049504384,0.004127107094973326,0.049693767,0.064242564
116,0.0024668697100709925,0.001,0.04003999,0.04966759,0.006303849164396524,0.06264335,0.079396784
117,0.002422746224828393,0.001,0.039786056,0.0492214,0.003945588134229183,0.048563696,0.062813915
118,0.0025979630097955537,0.001,0.041151825,0.050970215,0.0069113848730921745,0.06630738,0.08313474
119,0.002433326468593191,0.001,0.03972156,0.04932876,0.0037831817753612995,0.047537163,0.061507575
120,0.0025498744542127713,0.001,0.040436175,0.050496284,0.005488828290253878,0.058343038,0.07408663
121,0.002437771736456612,0.001,0.03952832,0.049373798,0.004124480299651623,0.050060883,0.06422212
122,0.0023865788293662743,0.001,0.039672446,0.048852623,0.0038802563212811947,0.04828512,0.062291704
123,0.002431777894221628,0.001,0.03945949,0.04931306,0.010110416449606419,0.08252567,0.10055057
124,0.0026598136902024195,0.001,0.04096823,0.05157338,0.0037664989940822124,0.047775455,0.06137181
125,0.002524320228764603,0.001,0.040052056,0.050242614,0.006026211194694042,0.061649185,0.07762867
126,0.0023753786525057452,0.001,0.039224166,0.048737857,0.003469916293397546,0.04553327,0.058905996
127,0.0024409336642904986,0.001,0.03953992,0.049405806,0.004179529380053282,0.05037882,0.06464928
128,0.0022765312774530896,0.001,0.03834823,0.047713008,0.004177252296358347,0.050296817,0.06463166
