epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.04501039476032324,0.001,0.18840094,0.21215653,0.06557421386241913,0.25243333,0.25607464
1,0.01782863817270629,0.001,0.10744183,0.13352393,0.0017318209866061807,0.03429098,0.041615155
2,0.010573270585897904,0.001,0.08532194,0.10282641,0.0022044607903808355,0.03557066,0.046951685
3,0.007403744555352873,0.001,0.07163473,0.08604501,0.012809937819838524,0.10651222,0.113180995
4,0.00612938599315258,0.001,0.06142191,0.078290395,0.026694802567362785,0.15848175,0.16338544
5,0.008861146919135428,0.001,0.07344899,0.09413367,0.025700652971863747,0.15535104,0.16031423
6,0.007874712117854721,0.001,0.06936564,0.088739574,0.015387856401503086,0.117948,0.1240478
7,0.005432895685085841,0.001,0.058019765,0.07370818,0.005069331265985966,0.06330992,0.07119924
8,0.004964164216201018,0.001,0.056696136,0.070456825,0.0015898618148639798,0.032894254,0.03987307
9,0.006023484140660467,0.001,0.064235546,0.07761111,0.0017943134298548102,0.035159804,0.042359337
10,0.005006851525782778,0.001,0.057336483,0.07075911,0.004701330326497555,0.060949787,0.06856625
11,0.004030613351306444,0.001,0.050558936,0.06348711,0.008336490951478481,0.08436748,0.091304384
12,0.0042836540983665706,0.001,0.05193372,0.06544963,0.00886742863804102,0.08745552,0.094167024
13,0.004166589270879595,0.001,0.05139429,0.06454912,0.005519276484847069,0.06710769,0.07429183
14,0.003407069962156241,0.001,0.046230547,0.058370113,0.0018246209947392344,0.035761476,0.042715583
15,0.0029501104181775015,0.001,0.042433262,0.05431492,0.0015687153209000826,0.030200625,0.03960701
16,0.003086694141335595,0.001,0.042852715,0.055558026,0.0017492013284936547,0.031926706,0.041823454
17,0.0026221201612490926,0.001,0.03889109,0.051206645,0.001418003928847611,0.030171802,0.037656393
18,0.0024660499426136504,0.001,0.03854643,0.049659338,0.001646029413677752,0.033368368,0.040571287
19,0.002615105282956099,0.001,0.04026059,0.0511381,0.001579462317749858,0.03092566,0.03974245
20,0.002428052485045348,0.001,0.03766887,0.04927527,0.0036271812859922647,0.048560448,0.060226087
21,0.0025070657934172388,0.001,0.03700557,0.05007061,0.004270802717655897,0.053431086,0.06535138
22,0.0024636339179073784,0.001,0.036756333,0.049635008,0.0021921887528151274,0.036666118,0.046820816
23,0.00235484079014847,0.001,0.03709516,0.048526704,0.0015285108238458633,0.03055154,0.039096173
24,0.00238123920577602,0.001,0.03781013,0.048797943,0.001565539394505322,0.030613786,0.039566897
25,0.0022312068421471423,0.001,0.035844065,0.047235653,0.002160745207220316,0.03665172,0.04648382
26,0.0022306514503066957,0.001,0.035204727,0.047229774,0.0019302336731925607,0.034476694,0.043934423
27,0.002178847128546985,0.001,0.035097905,0.046678122,0.0013319405261427164,0.028622685,0.03649576
28,0.0021275689327341705,0.001,0.035531666,0.04612558,0.0013137486530467868,0.029303327,0.03624567
29,0.0021637249867628456,0.001,0.03618645,0.046515856,0.001265944680199027,0.028656749,0.035580117
30,0.00210863715167354,0.001,0.035606436,0.0459199,0.0012864872114732862,0.028094793,0.035867635
31,0.0020784338479191756,0.001,0.034943856,0.045589846,0.001425344031304121,0.029318016,0.037753727
32,0.0020600594931310195,0.001,0.034673125,0.04538788,0.0013080548960715532,0.028250389,0.03616704
33,0.002010132065647889,0.001,0.034499805,0.0448345,0.0012370941694825888,0.027879644,0.03517235
34,0.001989624586729916,0.001,0.034478627,0.04460521,0.0012722519459202886,0.028060537,0.03566864
35,0.0019524636934457342,0.001,0.03401113,0.04418669,0.001453195116482675,0.029954966,0.038120795
36,0.001927324326000157,0.001,0.033438686,0.043901302,0.0016883660573512316,0.032614768,0.041089732
37,0.0019176716453302867,0.001,0.033229616,0.04379123,0.0014613874955102801,0.030238103,0.0382281
38,0.0018769464625170986,0.001,0.033171438,0.04332374,0.0012945410562679172,0.028416634,0.035979733
39,0.001858621436763304,0.001,0.033158056,0.04311173,0.0012930739903822541,0.028513825,0.035959337
40,0.0018295233392884864,0.001,0.03281174,0.042772926,0.0013779860455542803,0.029625485,0.037121233
41,0.0018011528545917117,0.001,0.03252446,0.04243999,0.0012002355651929975,0.027648995,0.034644417
42,0.0017666117417282508,0.001,0.032439418,0.04203108,0.0011254753917455673,0.026799507,0.033548106
43,0.001743874521796395,0.001,0.032305382,0.041759722,0.0010971779702231288,0.026581563,0.033123676
44,0.0017194508722380426,0.001,0.032117132,0.041466262,0.0010444018989801407,0.026002772,0.032317206
45,0.001693678569813581,0.001,0.032018762,0.041154325,0.0010341486195102334,0.025897542,0.03215818
46,0.0016734022684957131,0.001,0.031858377,0.040907238,0.0010275053791701794,0.025980929,0.032054726
47,0.0016499680103388402,0.001,0.031431653,0.040619798,0.0010331172961741686,0.026171299,0.032142144
48,0.0016202188227671412,0.001,0.031124653,0.04025194,0.0010223411954939365,0.025931567,0.03197407
49,0.001606332037701615,0.001,0.031068975,0.040079072,0.0010255981469526887,0.026272701,0.03202496
50,0.0015869828623345688,0.001,0.030663263,0.039836954,0.0010196506045758724,0.026285123,0.031931967
51,0.001570157810728003,0.001,0.030562963,0.039625216,0.0010255511151626706,0.026159644,0.032024227
52,0.001557592507570619,0.001,0.030493509,0.039466344,0.001015846966765821,0.02640364,0.031872354
53,0.001548202140332392,0.001,0.030311259,0.0393472,0.0010148442815989256,0.026279667,0.031856623
54,0.0015369783052439929,0.001,0.030229388,0.039204314,0.0010346476919949055,0.026362304,0.03216594
55,0.001534293599106942,0.001,0.030171772,0.03917006,0.0010300094727426767,0.026400592,0.03209376
56,0.0015201782389044796,0.001,0.030096304,0.038989462,0.0010464563965797424,0.026465528,0.03234898
57,0.001520275777927546,0.001,0.03002581,0.038990714,0.0010251199128106236,0.026427768,0.032017495
58,0.0014998817426344843,0.001,0.02989524,0.038728308,0.0010473878355696797,0.026450828,0.03236337
59,0.001491771073927649,0.001,0.029794024,0.038623452,0.0010214796056970954,0.026635023,0.031960595
60,0.0014807352422911613,0.001,0.029659484,0.038480323,0.0010236590169370174,0.026205009,0.03199467
61,0.0014725098472300338,0.001,0.0296039,0.0383733,0.0010006215889006853,0.026039852,0.031632602
62,0.001464613197693329,0.001,0.029505601,0.038270265,0.0009824559092521667,0.025926024,0.031344153
63,0.0014474244746152667,0.001,0.02938485,0.038045034,0.0009776847437024117,0.025752822,0.031267952
64,0.0014393776444515123,0.001,0.029322175,0.03793913,0.0009937819559127092,0.026369004,0.031524308
65,0.0014304141281712844,0.001,0.02919342,0.037820816,0.0009683883399702609,0.025953146,0.031118939
66,0.001417145121133867,0.001,0.029052336,0.03764499,0.0009676433983258903,0.025548479,0.031106967
67,0.001413494779073618,0.001,0.02904994,0.03759647,0.000948659551795572,0.025646271,0.030800316
68,0.0013961314322024998,0.001,0.028845645,0.03736484,0.0009727007709443569,0.026182596,0.03118815
69,0.0013898941753064812,0.001,0.028760042,0.037281286,0.0009288524743169546,0.025422662,0.03047708
