epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.03277227282524109,0.001,0.16112137,0.18103114,0.043206892907619476,0.188364,0.20786268
1,0.021564876660704613,0.001,0.12567103,0.14684984,0.024211077019572258,0.13372356,0.15559909
2,0.011033052578568459,0.001,0.084258385,0.10503834,0.00731804221868515,0.064076774,0.085545555
3,0.004235170315951109,0.001,0.05644289,0.065078184,0.005676690023392439,0.06683587,0.07534381
4,0.01126307062804699,0.001,0.08943362,0.10612761,0.004509149119257927,0.059522975,0.0671502
5,0.009135328233242035,0.001,0.07846937,0.09557891,0.0038509604055434465,0.046762783,0.062056106
6,0.004969070199877024,0.001,0.058325097,0.070491634,0.007062590215355158,0.06249409,0.08403922
7,0.004108130466192961,0.001,0.055572394,0.0640947,0.011326768435537815,0.082553335,0.10642729
8,0.005120724905282259,0.001,0.059114773,0.07155924,0.01435784436762333,0.09497289,0.11982422
9,0.006213760003447533,0.001,0.062815465,0.0788274,0.015490757301449776,0.09954702,0.124461874
10,0.006655167788267136,0.001,0.06449824,0.08157921,0.01494540274143219,0.097175546,0.12225139
11,0.006410543341189623,0.001,0.063528664,0.08006587,0.013227072544395924,0.09006605,0.11500901
12,0.005724035669118166,0.001,0.061032623,0.07565736,0.010884127579629421,0.080152914,0.10432702
13,0.004914395976811647,0.001,0.058456913,0.07010275,0.008440806530416012,0.06892859,0.09187386
14,0.004289793781936169,0.001,0.056357693,0.06549652,0.006360984407365322,0.058411572,0.07975578
15,0.004078120458871126,0.001,0.055338193,0.06386016,0.004956995602697134,0.051262118,0.07040594
16,0.00431442353874445,0.001,0.056208592,0.065684274,0.00425403518602252,0.048522778,0.06522296
17,0.004737264942377806,0.001,0.05776772,0.06882779,0.004013316240161657,0.047760613,0.06335074
18,0.004925254266709089,0.001,0.05848084,0.070180155,0.004039038438349962,0.047515,0.06355343
19,0.004697250202298164,0.001,0.057350665,0.06853649,0.004355783574283123,0.04839426,0.06599836
20,0.004250330850481987,0.001,0.055354398,0.06519456,0.005022366065531969,0.05151423,0.070868656
21,0.0038836379535496235,0.001,0.053672824,0.062318843,0.0059438589960336685,0.05679187,0.077096425
22,0.0037408696953207254,0.001,0.05296016,0.06116265,0.006890055723488331,0.062183823,0.08300636
23,0.0037846809718757868,0.001,0.05305492,0.06151976,0.007608713116496801,0.06618592,0.08722794
24,0.0038926193956285715,0.001,0.05338395,0.06239086,0.007912375964224339,0.06801499,0.088951536
25,0.003946702461689711,0.001,0.053340178,0.06282279,0.007715682033449411,0.06732919,0.087838955
26,0.0038801718037575483,0.001,0.052804794,0.062291026,0.007042478304356337,0.06412807,0.08391947
27,0.0036916148383170366,0.001,0.05169434,0.06075866,0.006018511485308409,0.058745533,0.077579066
28,0.003439316526055336,0.001,0.050108526,0.058645688,0.004849905148148537,0.05191849,0.06964126
29,0.003218220779672265,0.001,0.048607968,0.056729365,0.003774333279579878,0.045239672,0.061435603
30,0.003114036750048399,0.001,0.047479287,0.055803556,0.0029759230092167854,0.04032066,0.054552022
31,0.0031386057380586863,0.001,0.047137875,0.056023262,0.0025033000856637955,0.03752931,0.05003299
32,0.0031943917274475098,0.001,0.04692319,0.05651895,0.0022906099911779165,0.036229763,0.047860317
33,0.003148778108879924,0.001,0.04618364,0.056113973,0.0022872602567076683,0.036055863,0.04782531
34,0.002982026431709528,0.001,0.044867188,0.054607935,0.0025032449048012495,0.037647944,0.050032437
35,0.0028110493440181017,0.001,0.043510273,0.05301933,0.002896874910220504,0.04075676,0.053822625
36,0.002748074708506465,0.001,0.042908784,0.052422084,0.0032967065926641226,0.04415167,0.057416953
