epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.05325160933008103,0.001,0.2079834,0.23076311,0.06208280846476555,0.24611951,0.24916422
1,0.021205794422349707,0.001,0.117737815,0.14562209,0.0014081005938351154,0.030209014,0.037524667
2,0.010230500870461701,0.001,0.083190046,0.10114594,0.003303190693259239,0.04625209,0.05747339
3,0.00822839004511894,0.001,0.0744587,0.090710476,0.009386514313519001,0.09036952,0.09688403
4,0.006381111186342822,0.001,0.062269967,0.079881854,0.021115388721227646,0.14065349,0.14531136
5,0.009164248858611685,0.001,0.07465372,0.09573008,0.019462529569864273,0.13469627,0.13950817
6,0.007825335762032138,0.001,0.068990715,0.08846093,0.009958526119589806,0.09345524,0.09979241
7,0.005197931110920858,0.001,0.056681618,0.072096676,0.002469230443239212,0.042650737,0.049691353
8,0.005386900122447776,0.001,0.06013933,0.073395506,0.0012238017516210675,0.027963951,0.03498288
9,0.006273511103675159,0.001,0.06589501,0.0792055,0.0015504567418247461,0.03269307,0.039375838
10,0.004752651780551728,0.001,0.05583501,0.06893948,0.004408672917634249,0.059421167,0.06639784
11,0.004221740009533043,0.001,0.0514637,0.06497492,0.007639680989086628,0.080951415,0.08740527
12,0.004638955655182555,0.001,0.053785138,0.06810988,0.007366207893937826,0.07939215,0.08582661
13,0.004266784128217544,0.001,0.051616803,0.065320626,0.003896655049175024,0.055646125,0.062423192
14,0.0033789922233290457,0.001,0.045778144,0.0581291,0.0013449043035507202,0.03014458,0.03667294
15,0.0031428913637827596,0.001,0.04388945,0.0560615,0.001436364371329546,0.028369838,0.037899397
16,0.003219060269084863,0.001,0.043837804,0.056736764,0.001290312735363841,0.027656723,0.03592092
17,0.002588525965296599,0.001,0.039032653,0.050877556,0.0016593494219705462,0.033878133,0.040735114
18,0.002566877889143847,0.001,0.039750636,0.050664365,0.0019559436477720737,0.037172925,0.04422605
19,0.0026522757067409235,0.001,0.040763337,0.05150025,0.0013980360236018896,0.02933746,0.03739032
20,0.002393073010238467,0.001,0.037685182,0.048919044,0.00227616005577147,0.037058167,0.04770912
21,0.0025641775508621384,0.001,0.037823353,0.05063771,0.0023249322548508644,0.037582293,0.04821755
22,0.0024878517331913858,0.001,0.037591226,0.04987837,0.0014393827877938747,0.02912794,0.0379392
23,0.0024149510793768383,0.001,0.038323473,0.049142152,0.0014092766214162111,0.029852083,0.03754033
24,0.002406844193438807,0.001,0.038485363,0.049059596,0.0013442946365103126,0.028331064,0.036664624
25,0.002278538283642001,0.001,0.036600802,0.047734037,0.001549993292428553,0.029986147,0.039369956
26,0.002273456166960706,0.001,0.036006052,0.047680773,0.0013543317327275872,0.027987208,0.036801245
27,0.0022192515892965493,0.001,0.035889473,0.047108933,0.0012423560256138444,0.028105143,0.035247073
28,0.0021833710136299075,0.001,0.03607938,0.046726555,0.0012989731039851904,0.029185459,0.03604127
29,0.0021781910298228476,0.001,0.036137566,0.046671093,0.0012057850835844874,0.027829481,0.034724418
30,0.0021378680333083676,0.001,0.035579614,0.046237085,0.001160833751782775,0.026882946,0.03407101
31,0.0021267517938802897,0.001,0.035383664,0.046116717,0.0011502696434035897,0.026749356,0.033915624
