,0
718,302.5
719,302.399994
720,292.399994
721,282.5
722,283.100006
723,288.5
724,287.700012
725,283.5
726,286.399994
727,287.899994
728,289.200012
729,291.799988
730,283.0
731,281.0
732,280.100006
733,282.399994
734,279.700012
735,284.299988
736,283.5
737,286.600006
738,286.100006
739,283.100006
740,278.799988
741,276.299988
742,272.200012
743,266.5
744,273.100006
745,274.100006
746,270.600006
747,274.899994
748,276.0
749,274.399994
750,274.5
751,274.899994
752,273.399994
753,274.5
754,288.799988
755,283.299988
756,287.899994
757,280.600006
758,283.0
759,285.0
760,282.5
761,285.700012
762,287.600006
763,284.799988
764,283.799988
765,293.799988
766,294.899994
767,293.700012
768,290.899994
769,282.0
770,286.299988
771,283.799988
772,281.0
773,282.200012
774,286.399994
775,286.399994
776,288.799988
777,289.600006
778,293.100006
779,293.200012
780,303.200012
781,311.100006
782,307.799988
783,315.0
784,308.700012
785,308.700012
786,300.700012
787,295.299988
788,291.100006
789,292.5
790,291.200012
791,290.600006
792,287.0
793,287.200012
794,288.399994
795,288.100006
796,282.200012
797,283.399994
798,286.0
799,284.299988
800,286.5
801,288.700012
802,288.600006
803,289.5
804,288.0
805,276.0
806,273.100006
807,274.100006
808,277.200012
809,278.0
810,275.399994
811,272.399994
812,269.899994
813,271.200012
814,279.0
815,284.799988
816,281.899994
817,277.5
818,274.600006
819,276.100006
820,274.5
821,272.799988
822,277.600006
823,283.399994
824,284.700012
825,286.899994
826,296.600006
827,303.799988
828,302.799988
829,298.200012
830,297.200012
831,298.700012
832,305.399994
833,302.5
834,308.600006
835,318.799988
836,319.0
837,315.399994
838,314.399994
839,324.700012
840,320.0
841,314.0
842,325.0
843,323.899994
844,320.200012
845,320.100006
846,324.0
847,325.5
848,330.200012
849,324.100006
850,318.600006
851,319.100006
852,329.100006
853,339.100006
854,340.5
855,340.100006
856,334.200012
857,335.200012
858,335.600006
859,345.600006
860,343.200012
861,344.0
862,345.899994
863,347.799988
864,345.0
865,355.0
866,358.200012
867,358.700012
868,358.700012
869,356.600006
870,366.600006
871,390.5
872,386.399994
873,378.5
874,373.899994
875,378.0
876,370.399994
877,369.399994
878,375.0
879,370.5
880,370.5
881,373.799988
882,371.399994
883,376.200012
884,367.600006
885,375.399994
886,369.399994
887,362.299988
888,353.299988
889,356.799988
890,360.700012
891,358.799988
892,352.700012
893,352.299988
894,342.700012
895,352.700012
896,362.700012
897,369.0
898,379.0
899,389.0
900,382.799988
901,387.799988
902,384.299988
903,389.299988
904,393.899994
905,395.5
906,399.799988
907,389.799988
908,383.200012
909,378.0
910,376.399994
911,369.0
912,375.100006
913,372.899994
914,380.299988
915,395.399994
916,387.200012
917,387.299988
918,383.399994
919,395.0
920,390.0
921,386.5
922,389.0
923,393.0
924,395.100006
925,394.100006
926,394.399994
927,386.0
928,387.799988
929,387.899994
930,381.899994
931,382.5
932,384.200012
933,381.200012
934,391.200012
935,385.799988
936,375.899994
937,376.299988
938,379.799988
939,374.100006
940,377.200012
941,375.399994
942,372.200012
943,373.600006
944,371.399994
945,362.399994
946,366.899994
947,362.799988
948,360.899994
949,360.600006
950,357.100006
951,356.5
952,354.200012
953,352.5
954,353.0
955,348.5
956,345.5
957,339.0
958,337.200012
959,338.600006
960,339.5
961,334.700012
962,334.600006
963,328.5
964,335.0
965,332.5
966,320.5
967,314.299988
968,314.299988
969,315.799988
970,318.5
971,311.600006
972,305.700012
973,303.299988
974,297.399994
975,287.399994
976,277.399994
977,291.899994
978,306.299988
979,306.799988
980,298.5
981,308.5
982,308.799988
983,308.899994
984,308.299988
985,302.600006
986,292.600006
987,286.100006
988,283.600006
989,282.200012
990,280.799988
991,281.5
992,286.0
993,288.899994
994,292.0
995,289.0
996,296.100006
997,302.600006
998,297.600006
999,294.200012
1000,295.200012
1001,304.799988
1002,300.0
1003,306.0
1004,308.5
1005,303.0
1006,296.5
1007,290.5
1008,315.799988
1009,325.799988
1010,331.5
1011,326.899994
1012,336.899994
1013,326.899994
1014,318.0
1015,320.700012
1016,322.700012
1017,327.899994
1018,320.100006
1019,310.5
1020,308.200012
1021,307.399994
1022,300.399994
1023,300.399994
1024,304.5
1025,306.100006
1026,308.5
1027,316.200012
1028,321.100006
1029,324.0
1030,323.0
1031,318.600006
1032,316.799988
1033,317.399994
1034,314.799988
1035,317.0
1036,313.5
1037,310.399994
1038,306.299988
1039,308.700012
1040,316.100006
1041,320.399994
1042,330.0
1043,335.100006
1044,330.5
1045,330.399994
1046,328.700012
1047,327.399994
1048,326.100006
1049,329.200012
1050,344.0
1051,339.299988
1052,341.799988
1053,348.100006
1054,354.299988
1055,354.200012
1056,355.5
1057,356.899994
1058,348.399994
1059,341.299988
1060,341.799988
1061,344.100006
1062,338.100006
1063,335.700012
1064,334.799988
1065,336.799988
1066,331.399994
1067,334.5
1068,338.899994
1069,338.600006
1070,331.200012
1071,333.799988
1072,337.600006
1073,343.600006
1074,353.0
1075,353.5
1076,352.100006
1077,356.399994
1078,350.200012
1079,351.399994
1080,361.399994
1081,359.100006
1082,360.799988
1083,364.700012
1084,361.5
1085,362.5
1086,365.0
1087,361.799988
1088,363.0
1089,366.5
1090,372.899994
1091,373.0
1092,368.600006
1093,370.0
1094,373.0
1095,378.299988
1096,366.899994
1097,363.5
1098,365.899994
1099,361.799988
1100,359.600006
1101,360.100006
1102,361.399994
1103,361.200012
1104,362.799988
1105,353.200012
1106,350.799988
1107,349.5
1108,344.799988
1109,340.700012
1110,348.0
1111,355.0
1112,357.600006
1113,365.899994
1114,361.600006
1115,363.100006
1116,371.799988
1117,374.0
1118,373.600006
1119,375.0
1120,375.0
1121,368.299988
1122,365.200012
1123,360.100006
1124,353.299988
1125,356.799988
1126,352.0
1127,354.200012
1128,356.0
1129,365.5
1130,362.200012
1131,362.600006
1132,361.200012
1133,361.0
1134,366.700012
1135,369.799988
1136,366.399994
1137,367.200012
1138,363.899994
1139,357.399994
1140,354.399994
1141,351.200012
1142,351.5
1143,358.899994
1144,353.799988
1145,349.399994
1146,351.200012
1147,355.100006
1148,352.200012
1149,354.200012
1150,357.899994
1151,359.0
1152,354.200012
1153,360.799988
1154,362.399994
1155,361.700012
1156,362.899994
1157,359.899994
1158,363.600006
1159,365.299988
1160,360.5
1161,354.0
1162,353.5
1163,350.0
1164,357.0
1165,357.5
1166,356.5
1167,357.799988
1168,361.600006
1169,363.799988
1170,362.5
1171,359.5
1172,360.299988
1173,356.0
1174,330.5
1175,333.0
1176,337.600006
1177,340.399994
1178,335.0
1179,333.399994
1180,330.600006
1181,326.200012
1182,335.5
1183,334.399994
1184,335.799988
1185,341.0
1186,334.600006
1187,328.899994
1188,328.399994
1189,330.700012
1190,328.799988
1191,334.299988
1192,333.200012
1193,328.299988
1194,323.5
1195,324.200012
1196,328.799988
1197,329.700012
1198,337.899994
1199,335.299988
1200,331.600006
1201,331.899994
1202,335.5
1203,334.600006
1204,337.299988
1205,335.899994
1206,337.5
1207,344.5
1208,341.5
1209,338.399994
1210,338.600006
1211,337.0
1212,338.5
1213,337.5
1214,338.0
1215,332.799988
1216,322.100006
1217,324.200012
1218,325.200012
1219,321.0
1220,319.600006
1221,314.899994
1222,317.299988
1223,316.899994
1224,312.0
1225,312.100006
1226,312.299988
1227,310.700012
1228,308.0
1229,307.799988
1230,306.299988
1231,306.5
1232,304.600006
1233,299.200012
1234,297.0
1235,302.200012
1236,307.799988
1237,313.0
1238,313.0
1239,313.0
1240,321.799988
1241,328.700012
1242,331.600006
1243,331.0
1244,334.299988
1245,338.899994
1246,337.5
1247,335.100006
1248,334.0
1249,337.5
1250,337.899994
1251,330.899994
1252,332.100006
1253,339.0
1254,336.700012
1255,342.700012
1256,336.299988
1257,331.0
1258,324.0
1259,325.899994
1260,326.299988
1261,332.399994
1262,333.399994
1263,325.799988
1264,325.5
1265,323.0
1266,322.0
1267,322.299988
1268,324.399994
1269,324.100006
1270,325.899994
1271,330.5
1272,336.299988
1273,346.299988
1274,344.899994
1275,346.0
1276,344.100006
1277,346.700012
1278,344.100006
1279,345.399994
1280,347.100006
1281,352.600006
1282,355.0
1283,355.600006
1284,352.5
1285,355.299988
1286,349.200012
1287,347.5
1288,347.0
1289,348.399994
1290,349.700012
1291,351.899994
1292,348.100006
1293,343.0
1294,344.0
1295,346.0
1296,343.0
1297,345.5
1298,348.0
1299,349.0
1300,336.0
1301,329.0
1302,329.899994
1303,329.0
1304,326.600006
1305,332.0
1306,330.200012
1307,326.0
1308,327.200012
1309,328.899994
1310,332.899994
1311,337.799988
1312,347.799988
1313,349.200012
1314,350.200012
1315,347.299988
1316,346.100006
1317,345.299988
1318,342.700012
1319,342.200012
1320,342.5
1321,336.200012
1322,335.100006
1323,334.600006
1324,330.899994
1325,329.600006
1326,328.700012
1327,329.600006
1328,336.600006
1329,334.100006
1330,327.0
1331,321.600006
1332,323.600006
1333,323.0
1334,326.0
1335,324.399994
1336,327.100006
1337,326.0
1338,327.100006
1339,329.0
1340,328.5
1341,327.899994
1342,326.0
1343,317.399994
1344,315.899994
1345,318.700012
1346,317.799988
1347,327.399994
1348,333.0
1349,334.700012
1350,330.0
1351,328.799988
1352,326.600006
1353,328.899994
1354,331.200012
1355,333.5
1356,339.0
1357,341.600006
1358,333.899994
1359,331.799988
1360,336.200012
1361,340.299988
1362,336.600006
1363,333.5
1364,336.100006
1365,339.700012
1366,340.600006
1367,339.100006
1368,338.200012
1369,338.5
1370,336.700012
1371,335.700012
1372,331.100006
1373,332.0
1374,329.0
1375,319.700012
1376,327.299988
1377,324.899994
1378,323.0
1379,323.799988
1380,320.200012
1381,315.899994
1382,310.899994
1383,311.899994
1384,302.899994
1385,308.700012
1386,305.799988
1387,311.5
1388,316.299988
1389,311.700012
1390,315.5
1391,321.799988
1392,321.799988
1393,312.200012
1394,313.700012
1395,309.600006
1396,311.899994
1397,315.5
1398,320.799988
1399,317.799988
1400,313.799988
1401,310.899994
1402,312.200012
1403,306.299988
1404,303.0
1405,301.299988
1406,303.5
1407,303.200012
1408,295.200012
1409,291.200012
1410,295.5
1411,297.200012
1412,299.5
1413,294.399994
1414,290.700012
1415,287.0
1416,283.0
1417,286.700012
1418,285.200012
1419,281.700012
1420,270.5
1421,267.0
1422,269.5
1423,273.100006
1424,278.700012
1425,280.200012
1426,280.799988
1427,275.799988
1428,285.799988
1429,287.600006
1430,286.0
1431,282.600006
1432,279.299988
1433,278.200012
1434,273.0
1435,276.600006
1436,271.700012
1437,268.899994
1438,268.399994
1439,269.899994
1440,266.799988
1441,259.600006
1442,250.600006
1443,259.700012
1444,255.300003
1445,248.0
1446,248.399994
1447,242.899994
1448,252.899994
1449,252.699997
1450,258.5
1451,256.200012
1452,251.5
1453,253.0
1454,256.299988
1455,256.299988
1456,245.300003
1457,242.0
1458,244.199997
1459,237.5
1460,234.600006
1461,237.600006
1462,234.0
1463,236.5
1464,247.5
1465,238.699997
1466,257.700012
1467,262.5
1468,272.0
1469,269.600006
1470,273.799988
1471,276.200012
1472,274.399994
1473,272.5
1474,274.100006
1475,266.200012
1476,265.399994
1477,275.399994
1478,283.5
1479,291.200012
1480,293.100006
1481,289.299988
1482,296.700012
1483,291.299988
1484,296.100006
1485,296.399994
1486,293.100006
1487,298.700012
1488,298.100006
1489,298.600006
1490,294.100006
1491,289.299988
1492,288.899994
1493,292.200012
1494,292.200012
1495,292.200012
1496,288.299988
1497,288.0
1498,288.5
1499,283.700012
1500,281.200012
1501,282.200012
1502,288.799988
1503,293.5
1504,293.0
1505,289.399994
1506,290.899994
1507,280.5
1508,278.200012
1509,272.600006
1510,266.5
1511,265.100006
1512,269.399994
1513,266.700012
1514,257.700012
1515,256.100006
1516,251.600006
1517,251.800003
1518,252.100006
1519,260.299988
1520,258.700012
1521,261.299988
1522,260.799988
1523,259.0
1524,259.100006
1525,250.100006
1526,253.199997
1527,255.899994
1528,252.699997
1529,251.100006
1530,250.600006
1531,256.100006
1532,255.399994
1533,245.399994
1534,240.100006
1535,245.100006
1536,242.5
1537,246.899994
1538,237.100006
1539,234.199997
1540,235.0
1541,234.0
1542,232.899994
1543,233.199997
1544,231.699997
1545,232.100006
1546,241.800003
1547,247.5
1548,246.300003
1549,252.699997
1550,242.5
1551,234.300003
1552,231.800003
1553,228.699997
1554,224.199997
1555,217.300003
1556,216.899994
1557,216.600006
1558,216.199997
1559,220.399994
1560,229.199997
1561,224.600006
1562,221.399994
1563,224.300003
1564,232.199997
1565,235.399994
1566,237.5
1567,244.399994
1568,254.399994
1569,258.600006
1570,257.0
1571,261.700012
1572,258.100006
1573,263.100006
1574,260.0
1575,262.5
1576,258.899994
1577,261.0
1578,257.0
1579,255.0
1580,257.799988
1581,256.0
1582,253.699997
1583,249.0
1584,246.199997
1585,243.100006
1586,250.0
1587,247.899994
1588,252.0
1589,254.0
1590,256.0
1591,255.699997
1592,251.0
1593,242.100006
1594,239.199997
1595,238.699997
1596,243.300003
1597,252.399994
1598,249.699997
1599,248.600006
1600,250.0
1601,247.399994
1602,245.800003
1603,241.699997
1604,240.800003
1605,244.899994
1606,252.100006
1607,262.100006
1608,267.399994
1609,264.799988
1610,263.700012
1611,260.799988
1612,257.399994
1613,255.899994
1614,260.0
1615,260.0
1616,267.399994
1617,269.5
1618,268.600006
1619,267.600006
1620,266.600006
1621,259.5
1622,256.5
1623,256.899994
1624,257.600006
1625,254.399994
1626,256.5
1627,255.5
1628,250.5
1629,257.0
1630,256.799988
1631,256.200012
1632,255.0
1633,255.0
1634,257.700012
1635,248.399994
1636,238.399994
1637,239.300003
1638,234.399994
1639,233.300003
1640,236.199997
1641,242.699997
1642,241.600006
1643,240.399994
1644,240.899994
1645,248.699997
1646,251.899994
1647,250.399994
1648,252.800003
1649,251.399994
1650,250.699997
1651,248.600006
1652,245.899994
1653,246.5
1654,249.300003
1655,253.300003
1656,263.100006
1657,262.600006
1658,264.200012
1659,261.700012
1660,259.100006
1661,258.0
1662,253.800003
1663,254.0
1664,252.5
1665,254.800003
1666,271.299988
1667,275.700012
1668,278.700012
1669,280.600006
1670,276.5
1671,277.700012
1672,288.100006
1673,284.100006
1674,275.0
1675,297.0
1676,300.299988
1677,297.100006
1678,307.100006
1679,311.0
1680,303.5
1681,299.0
1682,309.0
1683,312.899994
1684,312.299988
1685,310.700012
1686,300.700012
1687,292.600006
1688,288.700012
1689,293.799988
1690,293.299988
1691,290.5
1692,291.200012
1693,296.700012
1694,293.0
1695,287.899994
1696,280.5
1697,276.200012
1698,282.700012
1699,282.600006
1700,279.899994
1701,281.399994
1702,286.899994
1703,286.200012
1704,296.200012
1705,300.5
1706,295.600006
1707,294.5
1708,288.799988
1709,291.0
1710,296.399994
1711,296.5
1712,304.700012
1713,308.0
1714,307.0
1715,302.899994
1716,306.0
1717,328.0
1718,323.799988
1719,318.899994
1720,309.399994
1721,307.299988
1722,298.100006
1723,301.0
1724,302.899994
1725,308.5
1726,309.299988
1727,303.399994
1728,296.5
1729,296.799988
1730,301.799988
1731,306.100006
1732,298.899994
1733,292.700012
1734,302.700012
1735,306.100006
1736,302.100006
1737,297.399994
1738,297.899994
1739,301.799988
1740,298.0
1741,299.799988
1742,298.799988
1743,299.399994
1744,301.299988
1745,295.5
1746,294.600006
1747,299.299988
1748,304.100006
1749,303.899994
1750,309.299988
1751,317.5
1752,315.100006
1753,312.100006
1754,312.100006
1755,314.5
1756,316.600006
1757,317.899994
1758,323.200012
1759,318.299988
1760,328.299988
1761,325.700012
1762,327.600006
1763,329.899994
1764,329.100006
1765,329.700012
1766,330.200012
1767,328.299988
1768,325.700012
1769,318.399994
1770,314.399994
1771,314.899994
1772,315.0
1773,317.100006
1774,322.600006
1775,322.200012
1776,332.200012
1777,330.700012
1778,322.600006
1779,324.100006
1780,324.600006
1781,323.299988
1782,323.0
1783,320.299988
1784,322.299988
1785,323.200012
1786,325.0
1787,318.899994
1788,316.899994
1789,316.899994
1790,312.700012
1791,312.399994
1792,312.700012
1793,308.700012
1794,302.399994
1795,312.5
1796,308.299988
1797,304.700012
1798,307.100006
1799,308.399994
1800,310.0
1801,310.0
1802,298.799988
1803,303.899994
1804,305.600006
1805,306.299988
1806,315.399994
1807,325.399994
1808,327.100006
1809,327.100006
1810,326.200012
1811,325.600006
1812,330.100006
1813,336.399994
1814,334.899994
1815,330.299988
1816,331.700012
1817,336.0
1818,343.100006
1819,332.299988
1820,334.600006
1821,328.0
1822,323.399994
1823,315.0
1824,310.700012
1825,315.100006
1826,309.600006
1827,308.0
1828,307.100006
1829,307.100006
1830,307.200012
1831,305.100006
1832,300.0
1833,298.200012
1834,299.0
1835,296.100006
1836,299.399994
1837,299.899994
1838,299.299988
1839,297.600006
1840,302.899994
1841,302.100006
1842,294.0
1843,290.0
1844,315.600006
1845,323.100006
1846,320.700012
1847,321.5
1848,322.5
1849,324.399994
1850,334.399994
1851,337.899994
1852,330.299988
1853,329.799988
1854,331.100006
1855,337.200012
1856,332.899994
1857,331.399994
1858,328.700012
1859,322.799988
1860,317.299988
1861,316.299988
1862,315.5
1863,316.0
1864,313.5
1865,309.299988
1866,306.399994
1867,310.899994
1868,308.799988
1869,308.100006
1870,307.700012
1871,305.399994
1872,310.0
1873,311.700012
1874,316.600006
1875,315.399994
1876,314.899994
1877,315.299988
1878,312.899994
1879,304.799988
1880,306.700012
1881,310.600006
1882,305.0
1883,316.0
1884,334.700012
1885,326.799988
1886,325.600006
1887,325.5
1888,321.5
1889,320.799988
1890,328.700012
1891,332.0
1892,328.399994
1893,324.200012
1894,330.0
1895,337.899994
1896,347.899994
1897,350.600006
1898,360.100006
1899,361.899994
1900,371.899994
1901,375.399994
1902,370.5
1903,365.399994
1904,365.399994
1905,365.700012
1906,361.299988
1907,363.299988
1908,361.299988
1909,363.700012
1910,362.899994
1911,367.5
1912,373.5
1913,366.399994
1914,361.5
1915,355.700012
1916,357.0
1917,356.899994
1918,360.899994
1919,356.700012
1920,348.600006
1921,345.5
1922,345.0
1923,346.200012
1924,340.899994
1925,363.5
1926,361.799988
1927,371.0
1928,370.200012
1929,373.299988
1930,376.700012
1931,376.600006
1932,372.600006
1933,369.200012
1934,369.200012
1935,375.399994
1936,381.399994
1937,374.0
1938,373.100006
1939,379.600006
1940,389.600006
1941,399.600006
1942,393.799988
1943,403.5
1944,393.5
1945,385.0
1946,386.700012
1947,385.0
1948,387.399994
1949,388.799988
1950,398.5
1951,395.100006
1952,385.100006
1953,377.200012
1954,377.700012
1955,379.799988
