epoch,loss,lr,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_root_mean_squared_error
0,0.032120753079652786,0.001,0.1555762,0.17922263,0.03893584758043289,0.18011646,0.19732168
1,0.022301575168967247,0.001,0.12445658,0.14933711,0.023939553648233414,0.13531494,0.15472412
2,0.01309682335704565,0.001,0.09219618,0.11444135,0.009912603534758091,0.07719955,0.09956206
3,0.005882150027900934,0.001,0.06407058,0.076695174,0.0033755023032426834,0.046500962,0.058099072
4,0.006358786951750517,0.001,0.06565368,0.079742,0.005374609958380461,0.06458527,0.07331173
5,0.010524088516831398,0.001,0.08655885,0.10258698,0.0038230500649660826,0.052750643,0.06183082
6,0.007765331771224737,0.001,0.072250515,0.08812112,0.0035686150658875704,0.044915427,0.059737887
7,0.004980673547834158,0.001,0.06006032,0.07057389,0.005923421587795019,0.058026724,0.07696377
8,0.004568085540086031,0.001,0.059139203,0.067587614,0.009015700779855251,0.07330914,0.09495104
9,0.005455163307487965,0.001,0.06222015,0.07385908,0.011241796426475048,0.08364803,0.106027335
10,0.00636716652661562,0.001,0.064977504,0.079794526,0.012017201632261276,0.08745689,0.109623
11,0.0067154536955058575,0.001,0.06609707,0.08194787,0.01142774149775505,0.084822156,0.10690062
12,0.006440923549234867,0.001,0.06503557,0.08025537,0.009848984889686108,0.07749279,0.099242054
13,0.005743329878896475,0.001,0.062607214,0.07578476,0.007759401574730873,0.06770511,0.08808746
14,0.004922996740788221,0.001,0.05992769,0.07016407,0.005665065720677376,0.056969624,0.07526663
15,0.004295623395591974,0.001,0.057307515,0.06554101,0.00402412936091423,0.047183488,0.063436024
16,0.004099879879504442,0.001,0.05576436,0.064030305,0.003092207247391343,0.04167314,0.055607617
17,0.004349299240857363,0.001,0.056203134,0.06594922,0.002751096384599805,0.04055204,0.052450895
18,0.0047216955572366714,0.001,0.057363175,0.0687146,0.0026266835629940033,0.040253334,0.05125118
19,0.0047661783173680305,0.001,0.05722162,0.06903751,0.002538258209824562,0.038850218,0.050381128
20,0.004366630222648382,0.001,0.05523055,0.06608048,0.002641265047714114,0.03851558,0.05139324
21,0.0038223599549382925,0.001,0.052665543,0.06182524,0.003092841012403369,0.041459415,0.055613317
22,0.0034709670580923557,0.001,0.05088043,0.058914915,0.0037983825895935297,0.04676703,0.06163102
23,0.003408983116969466,0.001,0.050510686,0.058386497,0.004470342770218849,0.051613145,0.06686062
24,0.003515078453347087,0.001,0.050785165,0.059288096,0.004809632431715727,0.054157168,0.06935152
25,0.00360174966044724,0.001,0.050781637,0.06001458,0.004640885628759861,0.053479116,0.06812405
26,0.00353800761513412,0.001,0.050004043,0.059481155,0.003973318263888359,0.049296807,0.063034266
27,0.00330779398791492,0.001,0.04818909,0.057513423,0.0030070238281041384,0.042323135,0.054836337
28,0.003015918657183647,0.001,0.0456821,0.05491738,0.002077285200357437,0.034840003,0.045577243
29,0.002838314278051257,0.001,0.043596197,0.05327583,0.001491689239628613,0.030242402,0.038622394
30,0.0028927328530699015,0.001,0.042653915,0.053784132,0.001290137181058526,0.02876813,0.035918478
31,0.0030768956057727337,0.001,0.042773962,0.055469774,0.0012372980127111077,0.028474567,0.03517525
32,0.003126888768747449,0.001,0.042558286,0.05591859,0.0012200790224596858,0.02815419,0.03492963
33,0.002974297385662794,0.001,0.041572858,0.054537117,0.0013870816910639405,0.029608045,0.037243545
34,0.0028291463386267424,0.001,0.041193392,0.05318972,0.001790539943613112,0.032968007,0.04231477
35,0.0028477320447564125,0.001,0.042222943,0.053364147,0.0022167915012687445,0.03701586,0.047082815
36,0.002960189012810588,0.001,0.043580197,0.05440762,0.0023970436304807663,0.038797908,0.048959613
37,0.0030117356218397617,0.001,0.0440849,0.05487928,0.00223942450247705,0.037212763,0.047322556
38,0.0029393816366791725,0.001,0.04344019,0.054216065,0.0018684002570807934,0.033624485,0.043224994
39,0.002809475641697645,0.001,0.042073704,0.05300449,0.001505641732364893,0.030423354,0.0388026
40,0.002733928617089987,0.001,0.04087337,0.052286983,0.0012998185120522976,0.028718181,0.036052994
41,0.0027506924234330654,0.001,0.040568333,0.052447043,0.001245912746526301,0.028219532,0.03529749
42,0.0027843480929732323,0.001,0.040673777,0.052766923,0.0012831178028136492,0.02847882,0.035820633
43,0.002751452149823308,0.001,0.040716268,0.052454285,0.0014159519923850894,0.029499575,0.03762914
44,0.0026707432698458433,0.001,0.040679023,0.051679235,0.0016678246902301908,0.031470284,0.04083901
45,0.0026180220302194357,0.001,0.04093969,0.05116661,0.001981202745810151,0.0341091,0.044510704
46,0.002622042316943407,0.001,0.041436687,0.05120588,0.002230963669717312,0.036224026,0.04723308
47,0.0026474145706743,0.001,0.04185896,0.05145303,0.0023147831670939922,0.03688785,0.048112195
48,0.0026484664995223284,0.001,0.041984476,0.051463254,0.002216833410784602,0.036001533,0.04708326
49,0.002614625496789813,0.001,0.04178778,0.05113341,0.0020059242378920317,0.034126908,0.044787545
50,0.0025722167920321226,0.001,0.041447088,0.050717026,0.0017844754038378596,0.032198623,0.042243052
51,0.0025524001102894545,0.001,0.04122574,0.050521284,0.0016274390509352088,0.03088638,0.04034153
52,0.0025566541589796543,0.001,0.041081768,0.05056337,0.0015570814721286297,0.030329552,0.039459873
53,0.002555940533056855,0.001,0.040971737,0.05055631,0.0015677792252972722,0.030393692,0.03959519
54,0.0025283454451709986,0.001,0.040760245,0.050282657,0.0016528060659766197,0.031067403,0.04065472
55,0.002486823359504342,0.001,0.040516887,0.04986806,0.001789623755030334,0.032214914,0.042303946
56,0.0024585037026554346,0.001,0.040332586,0.0495833,0.0019181531388312578,0.033382673,0.043796726
57,0.002448538551107049,0.001,0.04021695,0.04948271,0.0019628170412033796,0.033820033,0.044303693
58,0.0024377149529755116,0.001,0.04004896,0.04937322,0.0018854301888495684,0.033146042,0.04342154
59,0.0024104334879666567,0.001,0.03970624,0.049096167,0.0017162072472274303,0.031605456,0.04142713
60,0.002374570816755295,0.001,0.03925126,0.04872957,0.0015318415826186538,0.03001647,0.03913875
61,0.002349596004933119,0.001,0.03881014,0.04847263,0.00140021659899503,0.028940469,0.03741947
62,0.0023382026702165604,0.001,0.038486954,0.048354965,0.0013474189909175038,0.02847293,0.036707208
63,0.0023220288567245007,0.001,0.038237456,0.048187435,0.0013726108008995652,0.02863923,0.03704876
64,0.0022918093018233776,0.001,0.038020507,0.047872845,0.0014615390682592988,0.029334983,0.03823008
65,0.002262064255774021,0.001,0.037884317,0.047561165,0.0015680211363360286,0.030242437,0.039598245
66,0.0022437574807554483,0.001,0.037809268,0.047368318,0.001619419432245195,0.030705228,0.040242013
67,0.0022253310307860374,0.001,0.037694022,0.047173414,0.0015739426016807556,0.030248629,0.039672945
68,0.0021943857427686453,0.001,0.03743365,0.04684427,0.0014632433885708451,0.029217137,0.038252365
69,0.0021593281999230385,0.001,0.037105035,0.04646857,0.0013619288802146912,0.028265161,0.03690432
70,0.0021327524445950985,0.001,0.036837194,0.046181735,0.0013246055459603667,0.027880572,0.036395133
71,0.0021074600517749786,0.001,0.036644332,0.04590708,0.0013669600011780858,0.028189216,0.036972422
72,0.002073287032544613,0.001,0.03646195,0.045533363,0.0014725817600265145,0.0291122,0.038374234
73,0.002040143357589841,0.001,0.036335316,0.045167945,0.0015771156176924706,0.030052966,0.039712913
74,0.002015180652961135,0.001,0.03620691,0.044890765,0.0015943292528390884,0.03017352,0.03992905
75,0.001986023737117648,0.001,0.03598816,0.044564825,0.001508814748376608,0.029304922,0.038843464
76,0.0019497061148285866,0.001,0.0356902,0.044155475,0.0014018965885043144,0.028186908,0.03744191
77,0.0019191852770745754,0.001,0.035403006,0.04380851,0.001361499889753759,0.027725942,0.03689851
78,0.0018899275455623865,0.001,0.03510042,0.043473296,0.0014146106550469995,0.02821038,0.03761131
79,0.0018537939758971334,0.001,0.03477053,0.04305571,0.0015107612125575542,0.029131671,0.038868513
80,0.001823601545765996,0.001,0.03443912,0.042703647,0.001524201245047152,0.029234624,0.03904102
81,0.0017943467246368527,0.001,0.03406965,0.04235973,0.00141163170337677,0.028061913,0.037571687
82,0.0017602372681722045,0.001,0.0336267,0.04195518,0.0013067538384348154,0.02697779,0.03614905
83,0.001735817058943212,0.001,0.033205178,0.041663136,0.0013270326890051365,0.02717649,0.03642846
84,0.0017094159265980124,0.001,0.03285447,0.041345082,0.0014362850924953818,0.028275022,0.03789835
85,0.0016898615285754204,0.001,0.0326328,0.041107927,0.0014393649762496352,0.02830336,0.037938964
86,0.0016733886441215873,0.001,0.032391492,0.040907074,0.0013250216143205762,0.027166886,0.036400847
87,0.0016593532636761665,0.001,0.032125577,0.04073516,0.0013304270105436444,0.027223775,0.036475018
88,0.0016508703120052814,0.001,0.032006234,0.040630903,0.0014781273202970624,0.028665699,0.038446423
89,0.001645403215661645,0.001,0.03200228,0.04056357,0.0014835481997579336,0.028707128,0.038516857
90,0.0016413982957601547,0.001,0.031932645,0.040514175,0.001394136343151331,0.027862776,0.037338134
91,0.0016415793215855956,0.001,0.031851504,0.040516406,0.0014911929611116648,0.028761098,0.038615968
92,0.001637341920286417,0.001,0.031833943,0.04046408,0.0015842083375900984,0.029606411,0.039802115
93,0.0016363965114578605,0.001,0.031851374,0.0404524,0.001478291698731482,0.028629525,0.03844856
94,0.0016291934298351407,0.001,0.031689074,0.040363267,0.001484097563661635,0.028659565,0.038523987
95,0.001620601979084313,0.001,0.03158937,0.0402567,0.001578876981511712,0.029470753,0.039735086
96,0.0016108331037685275,0.001,0.031563584,0.040135186,0.001512868795543909,0.028845862,0.038895614
97,0.0015971629181876779,0.001,0.031397518,0.03996452,0.0014508963795378804,0.028259365,0.038090635
98,0.0015856924001127481,0.001,0.031249285,0.039820753,0.001513078692369163,0.02875644,0.03889831
99,0.0015717983478680253,0.001,0.031182421,0.03964591,0.0015336074866354465,0.028884735,0.039161302
100,0.0015601777704432607,0.001,0.03110548,0.039499085,0.0014684945344924927,0.028276961,0.03832094
101,0.0015483545139431953,0.001,0.03097135,0.039349135,0.0014617673587054014,0.028183598,0.038233068
102,0.0015383758582174778,0.001,0.030889656,0.039222136,0.0015186975942924619,0.028625026,0.03897047
103,0.0015290697338059545,0.001,0.030857978,0.03910332,0.0015284091932699084,0.028671894,0.039094873
104,0.001521179685369134,0.001,0.030808551,0.039002303,0.0014848096761852503,0.028275028,0.03853323
105,0.0015136850997805595,0.001,0.030733207,0.038906105,0.0014759480254724622,0.028175369,0.03841807
106,0.0015070639783516526,0.001,0.030683912,0.038820922,0.0015120996395125985,0.028446618,0.038885724
107,0.0015001340070739388,0.001,0.03065248,0.038731564,0.0015251091681420803,0.028529286,0.039052647
108,0.001493715331889689,0.001,0.030597527,0.038648613,0.0014916142681613564,0.028233455,0.038621422
109,0.0014865946723148227,0.001,0.030507194,0.038556382,0.0014675778802484274,0.02801776,0.038308978
110,0.0014797988114878535,0.001,0.030417087,0.038468152,0.0014845352852717042,0.028137797,0.038529668
111,0.0014722062041983008,0.001,0.030344103,0.03836934,0.0015063976170495152,0.028301919,0.03881234
112,0.0014647658681496978,0.001,0.030272378,0.03827226,0.0014940104447305202,0.028183747,0.03865243
113,0.0014566810568794608,0.001,0.030177588,0.03816649,0.0014717725571244955,0.027989995,0.038363688
114,0.0014485669089481235,0.001,0.030079745,0.038060043,0.0014807162806391716,0.028048428,0.038480077
115,0.001440072082914412,0.001,0.029991865,0.03794828,0.0015109011437743902,0.028277596,0.038870312
116,0.0014314843574538827,0.001,0.029909797,0.03783496,0.001520525780506432,0.028342085,0.03899392
117,0.0014228440122678876,0.001,0.029816281,0.037720606,0.0015077537391334772,0.028227402,0.038829803
118,0.0014141335850581527,0.001,0.029714728,0.03760497,0.001510673202574253,0.028238183,0.03886738
119,0.0014055988285690546,0.001,0.029624633,0.037491318,0.0015371169429272413,0.028434152,0.039206084
120,0.0013970161089673638,0.001,0.02953322,0.03737668,0.0015516087878495455,0.02853334,0.039390467
121,0.00138865876942873,0.001,0.029438429,0.037264712,0.00153912918176502,0.02842517,0.039231736
122,0.0013802137691527605,0.001,0.029340398,0.03715123,0.0015313673065975308,0.028355874,0.03913269
123,0.0013719458365812898,0.001,0.029240385,0.037039787,0.0015448040794581175,0.028447192,0.039303996
124,0.001363532617688179,0.001,0.029135982,0.036926042,0.001551843131892383,0.028489238,0.03939344
125,0.0013552012387663126,0.001,0.029037636,0.036813058,0.0015350345056504011,0.028352272,0.039179515
126,0.0013466710224747658,0.001,0.028936587,0.036697015,0.0015205045929178596,0.02823267,0.03899365
127,0.0013381225289776921,0.001,0.028833918,0.036580358,0.0015252579469233751,0.02825648,0.03905455
128,0.0013293076772242785,0.001,0.028730521,0.036459673,0.001526787062175572,0.02825439,0.039074123
129,0.0013204041169956326,0.001,0.02862707,0.036337364,0.0015093623660504818,0.028110286,0.038850512
130,0.0013112592278048396,0.001,0.028520977,0.03621131,0.0014939317479729652,0.02797973,0.038651414
131,0.0013020395999774337,0.001,0.0284153,0.036083788,0.001494108117185533,0.027969338,0.038653694
132,0.0012926282361149788,0.001,0.028310698,0.035953138,0.0014910576865077019,0.027936121,0.038614217
133,0.0012831902131438255,0.001,0.028207332,0.035821643,0.0014721766347065568,0.02778417,0.038368955
134,0.0012736512580886483,0.001,0.028102467,0.03568825,0.0014544849982485175,0.027643092,0.03813771
135,0.001264115679077804,0.001,0.027995043,0.035554405,0.0014487708685919642,0.027591618,0.03806272
136,0.0012544887140393257,0.001,0.027883425,0.035418764,0.0014400711515918374,0.027518187,0.03794827
137,0.0012448604684323072,0.001,0.02777023,0.035282582,0.0014190765796229243,0.027349584,0.037670635
138,0.0012351613258942962,0.001,0.027656492,0.03514486,0.0014000341761857271,0.027194483,0.03741703
139,0.0012254348257556558,0.001,0.027539264,0.03500621,0.0013915045419707894,0.027120158,0.037302874
140,0.0012156023876741529,0.001,0.02741402,0.03486549,0.0013811348471790552,0.02703324,0.037163623
